timestamp_ms,forearm_L.angular_velocity,forearm_L.linear_acceleration,hand_L.angular_velocity,hand_L.linear_acceleration,head.angular_velocity,head.linear_acceleration,upper_torso.angular_velocity,upper_torso.linear_acceleration
277278,26.591232,1.249953,17.669756,2.4477756,8.616123,1.6987252,39.415764,1.5008569
277279,26.591232,1.249953,17.669756,2.4477756,8.616123,1.6987252,37.588985,1.6111352
277292,26.591232,1.249953,17.669756,2.4477756,8.616123,1.6987252,34.521786,1.6882088
277293,24.081364,1.4053204,15.102469,2.4017816,8.616123,1.6987252,34.521786,1.6882088
277308,21.016665,1.8413948,12.560347,2.2969759,9.47717,1.918742,29.170141,1.7481424
277315,21.016665,1.8413948,12.560347,2.2969759,9.745386,1.9524326,26.779482,1.7330345
277327,21.016665,1.8413948,13.290256,2.2463908,9.745386,1.9524326,26.779482,1.7330345
277328,19.836802,1.9666566,14.531751,2.2709236,9.745386,1.9524326,26.779482,1.7330345
277342,22.02422,2.0674658,15.898574,2.250621,9.46714,1.9239213,24.881165,1.7216264
277356,22.02422,2.0674658,24.31414,1.9946073,6.3877306,1.8667694,26.681927,1.7832468
277373,31.18956,1.4177502,24.31414,1.9946073,6.041247,1.6850686,26.681927,1.7832468
277380,39.249588,1.2216629,20.423077,2.143804,9.268505,1.5128847,29.61375,1.7922872
277395,42.7819,1.3840667,18.98311,1.8589013,11.769028,1.227047,30.476593,1.8378651
277415,44.84784,1.5491781,31.950838,1.7510825,34.806202,1.9215028,13.120286,1.05681
277430,44.84784,1.5491781,31.950838,1.7510825,34.806202,1.9215028,7.4814754,0.74400234
277431,44.84784,1.5491781,31.950838,1.7510825,34.806202,1.9215028,6.2402287,0.64080846
277440,30.699469,1.5650605,18.309528,2.8044584,26.6586,3.7903154,22.388342,0.9574382
277456,30.699469,1.5650605,14.379835,2.959584,26.6586,3.7903154,28.185421,1.0130595
277468,13.773269,1.7801273,19.107805,2.796787,18.476019,3.7163491,28.185421,1.0130595
277469,13.773269,1.7801273,22.986279,2.5658705,12.426913,3.269637,28.185421,1.0130595
277474,13.2276,1.8596883,24.920437,2.3111887,10.659681,2.8703144,37.10445,1.1868445
277497,13.2276,1.8596883,24.629328,2.0091581,11.9537,2.507595,37.10445,1.1868445
277498,22.791708,1.9138134,22.691536,1.7449231,14.40145,2.1313028,37.10445,1.1868445
277505,41.62105,1.9508554,19.321556,1.4560308,16.39575,1.7728789,33.28185,1.1225272
277518,41.62105,1.9508554,16.355371,1.2641654,16.39575,1.7728789,27.234402,1.1000824
277524,41.62105,1.9508554,15.426084,1.1450545,16.39575,1.7728789,27.234402,1.1000824
277537,39.591682,1.9161202,15.7424555,1.1561596,17.398123,1.3672594,20.210196,1.0430617
277539,34.770008,1.6210324,15.7424555,1.1561596,17.787428,0.9895993,14.678162,0.9494525
277553,34.770008,1.6210324,15.7424555,1.1561596,17.373161,0.7254292,13.474953,0.93902874
277565,34.770008,1.6210324,16.363113,1.212402,16.421064,0.6640852,13.474953,0.93902874
277567,30.450363,1.3978244,18.468355,1.2527504,16.421064,0.6640852,17.538237,0.92670476
277577,25.231743,1.4119816,20.979498,1.2024415,12.588196,0.8073701,25.588655,1.1767405
277594,19.914303,1.0967687,22.455793,0.64144045,11.2035675,0.8243535,25.588655,1.1767405
277595,19.914303,1.0967687,22.455793,0.64144045,10.998019,0.7861731,25.588655,1.1767405
277596,19.914303,1.0967687,22.455793,0.64144045,11.792427,0.68643826,25.588655,1.1767405
277604,19.914303,1.0967687,22.455793,0.64144045,11.792427,0.68643826,28.035604,1.231856
277606,19.914303,1.0967687,22.455793,0.64144045,11.792427,0.68643826,30.872145,1.179577
277625,22.187685,0.73671913,17.524637,0.47750968,15.512177,0.37567365,30.872145,1.179577
277633,24.384592,0.68073326,7.690187,0.8507012,15.512177,0.37567365,30.872145,1.179577
277637,24.384592,0.68073326,7.690187,0.8507012,15.512177,0.37567365,32.80888,1.0193692
277639,26.498255,0.61076415,7.690187,0.8507012,16.20584,0.30196986,33.4398,0.9490366
277653,26.648468,0.52219206,7.690187,0.8507012,16.403814,0.37668362,33.307526,0.9090517
277665,26.648468,0.52219206,7.690187,0.8507012,16.19457,0.5205499,32.976215,0.8963927
277672,26.648468,0.52219206,7.9418435,1.581798,16.19457,0.5205499,31.944775,1.0217836
277685,25.999113,0.4129104,6.929842,1.7529631,14.773155,0.6065774,31.944775,1.0217836
277687,25.999113,0.4129104,6.929842,1.7529631,12.242532,0.6834984,29.947119,1.1792247
277704,26.193256,0.4816911,6.929842,1.7529631,12.242532,0.6834984,27.105724,1.2847922
277706,27.070658,0.69442743,6.929842,1.7529631,9.697677,0.75059474,24.727674,1.309091
277717,27.070658,0.69442743,7.7943587,1.6356968,9.697677,0.75059474,24.727674,1.309091
277726,29.892336,1.4591435,12.819853,1.094688,6.9091144,1.1776402,21.623507,1.2287155
277742,24.107187,1.6135657,4.7849383,1.372062,6.9091144,1.1776402,20.394968,1.1107314
277759,18.74892,1.5594183,4.39665,1.4736309,8.568866,1.1904274,20.065348,0.85848206
277769,12.31353,1.0381161,20.26845,1.0948918,5.2917867,1.3103149,19.808046,0.7650414
277783,12.31353,1.0381161,20.26845,1.0948918,2.607423,1.468235,19.808046,0.7650414
277785,12.31353,1.0381161,20.26845,1.0948918,2.607423,1.468235,17.647287,0.5529369
277797,12.31353,1.0381161,21.6704,0.9232364,2.607423,1.468235,15.362077,0.4920876
277798,13.235624,1.0514797,22.11377,0.783827,1.7035259,1.6818073,15.362077,0.4920876
277806,14.008465,1.4309692,20.659294,0.6542887,5.807648,1.8599745,13.090724,0.4953079
277819,14.008465,1.4309692,20.659294,0.6542887,5.807648,1.8599745,8.221642,0.6101593
277828,13.601119,1.6427469,17.375732,0.64120567,6.9311857,1.6647038,7.185318,0.6076194
277837,19.791677,1.7099855,8.220735,0.6537078,7.3713684,1.4983308,7.4862046,0.5448117
277838,19.791677,1.7099855,8.220735,0.6537078,8.155447,1.3053695,7.8860626,0.43223602
277865,23.909737,1.698402,9.507977,2.4044755,11.939511,1.0861405,2.998808,0.32756266
277867,25.691668,1.5768932,9.507977,2.4044755,14.634952,1.0876763,2.998808,0.32756266
277887,26.152832,1.2871808,17.224245,2.9554844,14.634952,1.0876763,2.998808,0.32756266
277888,26.0299,0.9422359,24.56845,3.3344376,17.669546,1.2438076,2.998808,0.32756266
277895,25.36207,0.8128071,28.80381,3.3988624,23.95651,2.1639605,7.0254083,1.2496626
277914,25.36207,0.8128071,29.818966,3.2990913,23.95651,2.1639605,7.0254083,1.2496626
277915,21.456179,1.065437,29.916504,3.0606928,26.33276,2.5439847,7.0254083,1.2496626
277931,10.581461,2.2935119,31.005978,2.769406,26.926535,2.904826,11.675595,1.5769564
277946,10.581461,2.2935119,31.005978,2.769406,26.926535,2.904826,15.46612,1.9661119
277952,28.42607,3.6216152,39.128864,2.1430695,26.101788,2.9324472,15.46612,1.9661119
277954,33.303555,4.009735,43.51019,1.7749766,24.632278,2.930238,15.46612,1.9661119
277969,33.303555,4.009735,43.51019,1.7749766,22.166855,2.819836,16.562246,2.1665888
277984,33.303555,4.009735,43.51019,1.7749766,22.166855,2.819836,18.019434,2.1546047
277986,33.303555,4.009735,47.22094,1.5004841,22.166855,2.819836,18.019434,2.1546047
278004,39.788227,3.2638521,51.154343,1.10668,16.33828,2.0134726,19.406204,2.0923595
278019,39.788227,3.2638521,51.154343,1.10668,16.33828,2.0134726,18.502512,1.7673761
278025,39.788227,3.2638521,48.89251,0.8946568,16.33828,2.0134726,18.502512,1.7673761
278026,39.81013,2.704859,48.89251,0.8946568,18.552477,1.3902305,16.049925,1.5004954
278032,39.81013,2.704859,45.121906,0.7601234,18.552477,1.3902305,14.008465,1.2031753
278033,36.77063,1.9856414,45.121906,0.7601234,19.123688,1.0817621,13.273286,0.9678396
278050,32.452053,1.2231089,39.67008,0.49255672,15.3470335,0.74359185,14.428844,0.8745739
278057,24.178625,0.9968394,23.062567,0.6007572,13.811487,1.0444006,17.311726,0.9421542
278064,21.620148,1.9026033,23.062567,0.6007572,13.811487,1.0444006,20.388117,1.0905417
278065,19.62458,2.142457,23.062567,0.6007572,13.811487,1.0444006,20.388117,1.0905417
278081,19.62458,2.142457,18.022947,1.5969709,13.538802,1.7691108,29.340645,1.497286
278102,12.76919,2.4250195,23.026598,1.7215936,16.573828,1.9886886,36.60909,1.4950045
278123,11.492938,2.3949425,19.306126,1.2353241,16.573828,1.9886886,36.60909,1.4950045
278124,11.492938,2.3949425,19.306126,1.2353241,18.161522,1.8542744,36.60909,1.4950045
278130,11.492938,2.3949425,19.306126,1.2353241,19.258986,1.5320565,40.68871,1.3672901
278131,11.492938,2.3949425,19.306126,1.2353241,18.958368,1.2205819,40.68871,1.3672901
278132,11.492938,2.3949425,19.306126,1.2353241,18.958368,1.2205819,41.98531,1.3018532
278154,17.467361,1.8273234,22.068068,1.0877261,17.20163,0.75467044,41.98531,1.3018532
278155,17.467361,1.8273234,24.754702,1.2182072,17.20163,0.75467044,41.98531,1.3018532
278161,17.467361,1.8273234,24.754702,1.2182072,17.20163,0.75467044,42.779762,1.204367
278162,17.467361,1.8273234,24.754702,1.2182072,17.20163,0.75467044,43.16756,1.144484
278175,17.467361,1.8273234,24.754702,1.2182072,17.20163,0.75467044,42.660427,1.0713049
278189,19.952803,1.3703916,18.597002,1.1220735,10.694396,1.1360729,42.660427,1.1037806
278190,24.486128,0.9012288,15.735,1.1184759,10.694396,1.1360729,41.50431,1.0702606
278196,28.716892,0.6374008,15.735,1.1184759,8.433459,1.1713061,39.659374,1.0950162
278215,31.714443,1.7711464,13.628756,1.4239588,13.495947,0.8657494,37.611523,1.1392065
278230,31.714443,1.7711464,12.669022,2.0575557,13.495947,0.8657494,35.50216,1.1881188
278231,31.714443,1.7711464,12.669022,2.0575557,13.495947,0.8657494,34.263885,1.1701136
278242,15.463712,1.4679737,11.669373,2.2763684,13.495947,0.8657494,34.263885,1.1701136
278243,15.463712,1.4679737,9.468321,2.0779252,13.495947,0.8657494,34.263885,1.1701136
278258,15.463712,1.4679737,9.468321,2.0779252,15.748015,0.7609173,34.263885,1.1701136
278259,15.463712,1.4679737,9.468321,2.0779252,15.748015,0.7609173,33.989567,1.0901634
278271,15.463712,1.4679737,6.464254,1.8360397,19.145689,0.96395296,33.180786,0.7772629
278272,15.463712,1.4679737,3.8418224,1.659732,19.145689,0.96395296,33.180786,0.7772629
278280,10.947264,0.86797994,5.310409,1.4459461,18.775528,1.3944316,33.180786,0.7772629
278292,10.947264,0.86797994,5.310409,1.4459461,16.763458,1.6652225,31.218748,0.6130671
278293,10.947264,0.86797994,5.310409,1.4459461,16.763458,1.6652225,28.722275,0.38262635
278308,10.752413,1.0702353,10.016275,0.8277226,16.763458,1.6652225,25.565718,0.1869855
278321,2.645013,1.3401656,9.063258,0.5294742,9.298201,1.2537936,25.565718,0.1869855
278327,2.645013,1.3401656,9.063258,0.5294742,9.298201,1.2537936,18.194721,0.38957047
278328,2.645013,1.3401656,9.063258,0.5294742,9.298201,1.2537936,15.873481,0.5747831
278343,10.188849,0.8665693,7.3670716,0.48859408,10.070061,1.1357557,15.873481,0.5747831
278355,10.188849,0.8665693,7.3670716,0.48859408,13.707931,0.6356239,15.873481,0.5747831
278356,10.188849,0.8665693,7.3670716,0.48859408,13.707931,0.6356239,16.510658,0.76721275
278371,11.983114,0.70467204,8.630596,0.568375,11.425318,0.13265264,22.838814,0.9993831
278375,11.983114,0.70467204,8.630596,0.568375,11.425318,0.13265264,25.27283,0.9280911
278376,11.983114,0.70467204,8.630596,0.568375,11.425318,0.13265264,27.103527,0.92142534
278389,11.983114,0.70467204,8.630596,0.568375,11.425318,0.13265264,25.69109,0.99535
278393,11.983114,0.70467204,9.380569,0.69873005,11.425318,0.13265264,25.69109,0.99535
278404,11.628758,0.64451826,11.104037,0.98233414,12.102826,0.36497062,14.7104845,1.1189573
278405,9.57863,0.44592875,11.104037,0.98233414,12.102826,0.36497062,14.7104845,1.1189573
278427,6.0575657,0.45444387,13.899541,1.3760396,13.966251,1.0729026,13.361402,1.2058367
278428,6.0575657,0.45444387,13.899541,1.3760396,13.966251,1.0729026,12.918275,1.2371325
278449,6.0575657,0.45444387,13.803393,1.3449491,13.966251,1.0729026,12.918275,1.2371325
278456,21.285086,1.1155338,16.606274,1.1805253,13.407882,1.4203979,12.918275,1.2371325
278470,21.285086,1.1155338,16.606274,1.1805253,13.467901,1.3922783,9.9816265,1.0896302
278484,29.28142,1.4271691,16.870893,2.0488622,14.168308,1.2801203,8.436551,0.99540603
278485,32.871044,1.5557576,16.870893,2.0488622,14.919068,1.3157895,8.436551,0.99540603
278499,32.871044,1.5557576,16.870893,2.0488622,14.919068,1.3157895,6.828031,0.95769024
278501,32.871044,1.5557576,16.870893,2.0488622,14.919068,1.3157895,5.4877357,0.9921655
278507,32.871044,1.5557576,16.870893,2.0488622,14.919068,1.3157895,5.116042,1.1008241
278508,32.871044,1.5557576,12.836841,2.3172283,14.919068,1.3157895,5.116042,1.1008241
278520,39.6566,1.7962039,5.680206,2.6277294,15.910636,2.1333964,5.116042,1.1008241
278523,41.916668,1.9425637,5.680206,2.6277294,15.910636,2.1333964,6.0551057,1.2077518
278523,41.916668,1.9425637,5.680206,2.6277294,15.910636,2.1333964,7.2269335,1.2883095
278541,43.09471,2.1351085,5.680206,2.6277294,15.910636,2.1333964,8.292474,1.3171843
278550,40.517876,2.4815643,17.47024,2.0611343,9.668439,2.493808,10.420044,1.6115558
278572,33.866646,2.6072283,17.47024,2.0611343,9.668439,2.493808,10.420044,1.6115558
278574,31.763914,2.503606,17.47024,2.0611343,9.668439,2.493808,11.087082,1.6623948
278589,31.763914,2.503606,17.383131,1.5287212,6.513054,2.528654,11.738125,1.6759858
278590,31.763914,2.503606,14.844095,1.3852261,6.932261,2.112471,12.216031,1.696093
278616,31.729181,2.4192052,14.110345,1.3728049,8.99249,1.767902,12.035693,1.7249005
278618,31.729181,2.4192052,17.340214,1.2865587,9.909711,1.4474508,12.035693,1.7249005
278636,36.898006,2.095421,22.152397,1.195545,10.057474,1.1595252,8.285283,1.772626
278654,43.029175,1.4194205,22.152397,1.195545,13.854576,1.0692011,8.285283,1.772626
278670,46.89252,0.7754788,30.414251,1.0170941,22.603947,1.1604698,2.6499379,1.7243133
278671,49.91459,0.6957296,34.157497,0.94128263,27.579447,1.3843006,2.6499379,1.7243133
278686,49.91459,0.6957296,34.157497,0.94128263,32.968647,1.7047125,7.34073,1.5929
278700,49.91459,0.6957296,34.157497,0.94128263,32.968647,1.7047125,12.903271,1.4058303
278701,49.91459,0.6957296,35.370754,0.7790048,32.968647,1.7047125,17.075232,1.1458323
278714,50.48286,1.8368142,32.468407,0.45034096,44.352406,2.787855,20.988018,0.92730796
278721,47.512096,2.6531088,32.468407,0.45034096,48.066647,3.2937257,34.461735,1.3699037
278735,47.512096,2.6531088,27.91823,1.4469118,48.066647,3.2937257,34.461735,1.3699037
278748,47.512096,2.6531088,23.71355,2.04742,48.066647,3.2937257,34.461735,1.3699037
278749,42.323116,3.7538295,23.71355,2.04742,52.415264,3.7503407,39.046375,1.7326266
278766,36.234684,4.670705,19.944212,2.5739834,54.964996,3.9372606,43.744667,2.0603042
278784,31.54124,5.6247497,20.214066,2.571888,52.266552,4.117668,51.043564,2.6771097
278804,37.532696,5.9586787,27.632818,1.9307609,27.16023,3.587001,56.13071,3.1908836
278813,38.02916,4.2759604,30.039528,1.7757902,28.792618,2.970186,56.13071,3.1908836
278823,22.34412,1.32301,35.493607,1.9493676,26.662373,2.2657018,46.91579,3.754943
278840,22.34412,1.32301,35.12317,1.9596757,26.662373,2.2657018,34.8376,3.5813694
278848,22.34412,1.32301,32.05252,1.6030605,26.662373,2.2657018,34.62076,3.189808
278849,27.483648,1.1247249,32.05252,1.6030605,26.662373,2.2657018,38.330173,2.742727
278850,27.483648,1.1247249,32.05252,1.6030605,23.423986,1.9777064,38.330173,2.742727
278869,32.888264,0.792608,23.198818,1.1735313,18.21866,1.3509303,45.542942,2.0687628
278870,32.888264,0.792608,20.948578,1.085491,18.21866,1.3509303,45.542942,2.0687628
278893,39.79459,0.7970717,20.948578,1.085491,18.59089,0.92358917,48.9382,1.7590876
278894,39.488567,0.6021917,20.948578,1.085491,18.713621,0.84086806,50.261288,1.5909988
278902,40.635662,0.9235693,22.745813,1.3538429,18.713621,0.84086806,49.61873,1.6090593
278917,40.259335,1.1795901,22.745813,1.3538429,17.453598,0.93073934,49.61873,1.6090593
278918,40.259335,1.1795901,22.745813,1.3538429,15.570305,1.0439856,46.99188,1.602027
278934,40.259335,1.1795901,24.730463,1.5323431,14.136327,1.1844039,39.607346,1.5994219
278952,46.784508,1.5603967,24.810171,1.5425922,17.682611,1.4464123,39.607346,1.5994219
278953,46.62011,1.7358768,24.810171,1.5425922,17.682611,1.4464123,39.607346,1.5994219
278977,45.90091,2.0093188,19.787254,1.6151553,20.64784,1.505117,34.537537,1.6247699
278986,42.256477,2.1733668,18.110067,1.460495,23.206684,1.5234606,32.785538,1.6050858
279003,42.256477,2.1733668,24.142933,1.1792074,22.468231,1.48642,34.619522,1.7676084
279008,38.508347,2.3221338,24.142933,1.1792074,22.468231,1.48642,34.619522,1.7676084
279017,29.91756,2.3641505,25.66802,0.93317187,14.937161,1.047456,34.9774,1.9137839
279035,27.96749,2.1236246,24.65616,0.9480665,11.912493,0.8832925,34.9774,1.9137839
279036,27.96749,2.1236246,24.65616,0.9480665,11.912493,0.8832925,32.962257,1.8599249
279043,27.822792,1.8909712,24.712755,0.9743903,8.874477,0.8241607,32.962257,1.8599249
279044,26.678854,1.4786505,24.712755,0.9743903,7.1314554,0.87913626,29.517107,1.7562488
279064,26.278168,0.5820549,24.961365,1.5756235,9.054005,0.99643314,24.372675,1.5465161
279065,27.721249,0.7630925,24.961365,1.5756235,12.906734,1.0405192,24.372675,1.5465161
279082,27.721249,0.7630925,24.961365,1.5756235,12.906734,1.0405192,18.778503,1.3013453
279090,27.721249,0.7630925,19.238567,1.6636631,12.906734,1.0405192,11.95666,0.96978223
279091,27.721249,0.7630925,10.687079,1.4192755,12.906734,1.0405192,11.95666,0.96978223
279103,30.355524,1.61103,14.992674,1.9993777,21.61377,2.0623763,24.506508,0.9931238
279130,24.655634,1.6352109,14.992674,1.9993777,21.61377,2.0623763,24.506508,0.9931238
279132,18.816257,1.7334918,14.510458,2.1175416,21.61377,2.0623763,27.530914,0.98407584
279139,13.493739,1.8281814,13.231826,1.980702,21.61377,2.0623763,27.530914,0.98407584
279140,13.493739,1.8281814,13.231826,1.980702,19.726444,2.2477279,28.421288,0.95274645
279148,25.68862,1.536133,11.581409,1.8169305,7.0929565,2.2095017,27.780718,0.9047049
279165,25.68862,1.536133,11.581409,1.8169305,6.682164,2.01187,25.807405,0.8453063
279166,25.68862,1.536133,11.261109,1.6945924,6.682164,2.01187,21.06111,0.6181892
279182,34.188133,1.3351966,11.444702,1.4561081,6.682164,2.01187,21.06111,0.6181892
279187,35.94043,1.4407578,11.444702,1.4561081,11.778519,1.5462017,21.06111,0.6181892
279188,35.94043,1.4407578,11.444702,1.4561081,13.768128,1.2626071,21.06111,0.6181892
279195,35.94043,1.4407578,9.3289995,1.1527528,13.768128,1.2626071,20.380075,0.649601
279211,35.94043,1.4407578,10.123192,1.0219836,13.768128,1.2626071,20.449692,0.8418328
279226,29.456842,1.1035993,10.788212,1.0139059,13.6868515,0.5517015,21.770136,0.89240223
279246,29.456842,1.1035993,12.185802,1.0129658,11.655478,0.26838177,30.047712,0.86404467
279247,29.456842,1.1035993,12.185802,1.0129658,11.367132,0.1910074,30.047712,0.86404467
279248,26.50683,0.9090903,12.185802,1.0129658,11.367132,0.1910074,30.047712,0.86404467
279264,23.953945,0.4532269,11.360083,0.9913962,11.367132,0.1910074,30.047712,0.86404467
279274,23.953945,0.4532269,11.360083,0.9913962,12.301422,0.33376405,34.14157,0.88161385
279275,23.953945,0.4532269,10.591666,1.0381426,12.739543,0.5655537,34.14157,0.88161385
279291,26.154613,0.30681038,10.705539,1.0553579,12.739543,0.5655537,34.14157,0.88161385
279292,27.591196,0.40598747,10.884298,1.1558434,12.739543,0.5655537,34.14157,0.88161385
279305,27.07155,0.6672081,10.884298,1.1558434,12.739543,0.5655537,34.14157,0.88161385
279311,26.079514,0.92172563,9.374808,1.3203903,12.776335,0.9711875,34.302517,0.86686283
279329,27.677204,1.1860015,6.81137,1.8404309,12.131417,1.1871297,34.493286,0.9663032
279330,29.952095,1.3580228,6.81137,1.8404309,12.131417,1.1871297,35.494656,1.144025
279350,34.083694,1.7330505,9.8576975,2.2442508,8.825016,1.496787,37.998734,1.4001929
279351,34.083694,1.7330505,11.382524,2.1498425,8.825016,1.496787,38.938324,1.5070629
279359,36.498463,1.87923,11.382524,2.1498425,8.885595,1.6721224,38.938324,1.5070629
279361,38.13056,2.0456817,11.382524,2.1498425,8.724825,1.7287518,38.938324,1.5070629
279377,38.13056,2.0456817,12.790323,1.8019614,8.724825,1.7287518,39.565613,1.5796005
279378,38.13056,2.0456817,15.011546,1.3568425,8.724825,1.7287518,39.565613,1.5796005
279379,38.13056,2.0456817,15.011546,1.3568425,8.724825,1.7287518,39.437263,1.592135
279405,29.520388,1.9289082,10.889602,1.3295006,5.8092513,1.7500947,31.113024,1.4234655
279422,26.364359,1.6681688,10.889602,1.3295006,5.83708,1.7336838,31.113024,1.4234655
279424,24.277342,1.5180923,10.889602,1.3295006,6.771602,1.7341176,31.113024,1.4234655
279437,24.277342,1.5180923,16.112701,1.2465917,8.120428,1.70416,31.113024,1.4234655
279444,25.57198,1.5939379,21.759182,1.0127347,8.120428,1.70416,13.356661,1.3621492
279459,20.607206,1.640812,21.759182,1.0127347,9.135924,1.5061367,13.356661,1.3621492
279460,20.607206,1.640812,21.759182,1.0127347,8.632969,1.4357792,13.356661,1.3621492
279469,20.607206,1.640812,29.199757,1.1042407,8.632969,1.4357792,6.63545,1.436667
279474,20.285536,1.5443044,29.199757,1.1042407,8.6966,1.262228,8.236806,1.4031584
279488,20.18188,1.4550427,29.199757,1.1042407,8.6966,1.262228,10.035598,1.3435997
279489,20.18188,1.4550427,34.83958,1.223767,8.6966,1.262228,10.035598,1.3435997
279490,20.18188,1.4550427,34.83958,1.223767,10.171834,1.205424,10.035598,1.3435997
279506,18.827045,1.5344466,41.462643,2.327425,11.978606,1.2450211,10.897296,1.142036
279521,17.325064,1.6616437,41.462643,2.327425,11.978606,1.2450211,10.897296,1.142036
279535,19.362385,1.262373,33.03468,3.548948,18.449383,2.7472322,6.595469,1.1224338
279555,18.838516,2.0530891,34.02949,2.1939828,29.997707,2.7702096,13.482829,1.6986916
279571,16.501404,2.6099458,40.186817,1.8045535,29.997707,2.7702096,18.625725,1.9198356
279573,14.3225975,3.1936343,40.186817,1.8045535,29.997707,2.7702096,18.625725,1.9198356
279596,11.788161,3.730904,44.210438,1.627516,25.933764,2.4172578,24.08353,1.9931979
279605,8.326323,3.5592263,45.836266,1.3909634,14.003145,2.149042,35.231934,2.13032
279619,8.326323,3.5592263,45.836266,1.3909634,14.003145,2.149042,40.5909,2.1548443
279621,8.326323,3.5592263,45.836266,1.3909634,14.003145,2.149042,43.742535,2.159489
279633,8.326323,3.5592263,42.008194,1.4251133,14.003145,2.149042,44.516804,2.1033094
279646,15.353222,2.6817765,36.886494,1.5011796,21.827557,1.5073342,42.62002,2.0263598
279653,21.392452,2.0636451,25.139444,0.9589754,24.333439,1.1161388,32.65449,1.7595302
279669,21.392452,2.0636451,17.93499,0.41759408,24.333439,1.1161388,32.65449,1.7595302
279681,27.19902,1.4140575,17.93499,0.41759408,24.333439,1.1161388,32.65449,1.7595302
279682,27.19902,1.4140575,17.93499,0.41759408,25.595934,0.7562306,26.29907,1.5955156
279699,31.479053,0.81173587,10.397137,0.35849348,25.595934,0.7562306,26.29907,1.5955156
279700,31.479053,0.81173587,10.397137,0.35849348,24.462612,0.5574708,19.963442,1.4907675
279719,27.536665,0.9486606,6.7790246,1.4368395,14.1692295,1.1140702,10.162124,1.3607521
279725,23.169655,1.3755026,6.7790246,1.4368395,10.646917,1.2701766,9.923611,1.3754689
279726,23.169655,1.3755026,10.19762,1.5728403,10.646917,1.2701766,11.9618,1.4023852
279738,16.78378,2.174412,11.236769,1.6036525,7.3627725,1.7188396,15.117633,1.4271108
279739,16.78378,2.174412,9.300203,1.5994322,7.3627725,1.7188396,17.938417,1.4715244
279740,15.770473,2.3095226,9.300203,1.5994322,7.3627725,1.7188396,17.938417,1.4715244
279758,12.968497,2.3903506,6.4849668,1.5447061,7.3627725,1.7188396,17.938417,1.4715244
279759,9.1424465,2.3315952,6.4849668,1.5447061,7.3627725,1.7188396,17.938417,1.4715244
279768,6.9104624,2.1871762,3.1603012,1.3976848,7.710264,1.4936284,26.316982,1.3594282
279784,14.976142,1.8310875,3.1603012,1.3976848,7.4847116,1.1234802,26.316982,1.3594282
279786,21.086828,1.5462649,3.1603012,1.3976848,6.7757263,0.9484247,26.316982,1.3594282
279801,21.086828,1.5462649,8.630379,1.2762644,6.7757263,0.9484247,31.54177,1.1113725
279803,21.086828,1.5462649,12.18091,0.9889217,6.7757263,0.9484247,31.54177,1.1113725
279816,27.573977,1.2736113,12.18091,0.9889217,6.7757263,0.9484247,31.54177,1.1113725
279828,33.811768,1.0056771,14.81747,0.6795796,5.4087615,0.7895958,32.552456,1.0628786
279829,38.635494,0.8198849,14.81747,0.6795796,3.9930239,0.69285846,32.552456,1.0628786
279847,43.66335,0.7137615,19.288752,0.4971364,3.28741,0.6644424,32.951805,1.1474822
279866,49.44623,0.912212,19.422995,1.1093266,6.033843,0.7708515,27.305916,1.2392486
279882,48.364918,1.1194346,15.42391,1.162677,6.033843,0.7708515,27.305916,1.2392486
279883,44.08289,1.2651938,15.42391,1.162677,6.033843,0.7708515,27.305916,1.2392486
279901,36.3854,1.3242717,22.248045,1.523513,12.142927,0.77927816,17.232895,1.0666972
279902,36.3854,1.3242717,22.248045,1.523513,16.965359,0.7201464,17.232895,1.0666972
279925,19.126318,1.0628091,22.248045,1.523513,21.678223,0.71716183,16.596737,1.0338135
279938,9.263882,0.7175304,21.663954,1.5814594,25.69094,0.8403653,17.449759,0.84437233
279953,9.263882,0.7175304,12.338917,1.5555583,27.725348,0.9154406,12.174333,0.54299694
279954,9.263882,0.7175304,12.338917,1.5555583,27.983204,0.9114319,12.174333,0.54299694
279961,9.263882,0.7175304,12.338917,1.5555583,27.222292,0.88495046,12.174333,0.54299694
279962,9.263882,0.7175304,12.338917,1.5555583,26.73486,0.8495011,12.174333,0.54299694
279969,24.598984,1.029453,12.026403,1.3787463,24.20319,1.0241612,11.6657,0.21067624
279981,24.598984,1.029453,13.862908,1.309182,22.05152,1.070168,12.579314,0.30617857
279997,24.598984,1.029453,13.862908,1.309182,19.392378,1.0411834,12.579314,0.30617857
279999,24.598984,1.029453,13.862908,1.309182,19.392378,1.0411834,12.592929,0.45827985
280000,29.37998,1.1200411,13.862908,1.309182,17.353529,1.0065948,12.592929,0.45827985
280017,38.953102,1.3240539,16.397228,0.7401578,16.763903,1.0314939,9.71073,0.6716992
280024,38.953102,1.3240539,16.397228,0.7401578,16.340445,1.0267243,9.71073,0.6716992
280025,38.953102,1.3240539,16.397228,0.7401578,15.998546,1.1400068,9.71073,0.6716992
280032,39.298775,1.3506466,17.040728,0.6914571,15.998546,1.1400068,7.9338655,0.7671664
280048,33.88606,1.4881974,16.772346,0.8065294,15.998546,1.1400068,4.3523674,1.000516
280063,30.46608,1.5219795,16.772346,0.8065294,15.998546,1.1400068,4.3523674,1.000516
280064,28.100971,1.5085042,16.772346,0.8065294,15.50377,1.1559539,4.3523674,1.000516
